competencia,fator,arquivo_origem
2001-11-01,3.750834,01_2022_art_175_idoso_gab-1.xlsx
2001-12-01,3.722541,01_2022_art_175_idoso_gab-1.xlsx
2002-01-01,3.715852,01_2022_art_175_idoso_gab-1.xlsx
2002-02-01,3.708808,01_2022_art_175_idoso_gab-1.xlsx
2002-03-01,3.702144,01_2022_art_175_idoso_gab-1.xlsx
2002-04-01,3.698076,01_2022_art_175_idoso_gab-1.xlsx
2002-05-01,3.672369,01_2022_art_175_idoso_gab-1.xlsx
2002-06-01,3.632051,01_2022_art_175_idoso_gab-1.xlsx
2002-07-01,3.569937,01_2022_art_175_idoso_gab-1.xlsx
2002-08-01,3.49822,01_2022_art_175_idoso_gab-1.xlsx
2002-09-01,3.417568,01_2022_art_175_idoso_gab-1.xlsx
2002-10-01,3.329662,01_2022_art_175_idoso_gab-1.xlsx
2002-11-01,3.19515,01_2022_art_175_idoso_gab-1.xlsx
2002-12-01,3.018847,01_2022_art_175_idoso_gab-1.xlsx
2003-01-01,2.939484,01_2022_art_175_idoso_gab-1.xlsx
2003-02-01,2.877051,01_2022_art_175_idoso_gab-1.xlsx
2003-03-01,2.832025,01_2022_art_175_idoso_gab-1.xlsx
2003-04-01,2.785783,01_2022_art_175_idoso_gab-1.xlsx
2003-05-01,2.774399,01_2022_art_175_idoso_gab-1.xlsx
2003-06-01,2.793118,01_2022_art_175_idoso_gab-1.xlsx
2003-07-01,2.812808,01_2022_art_175_idoso_gab-1.xlsx
2003-08-01,2.818445,01_2022_art_175_idoso_gab-1.xlsx
2003-09-01,2.801075,01_2022_art_175_idoso_gab-1.xlsx
2003-10-01,2.77197,01_2022_art_175_idoso_gab-1.xlsx
2003-11-01,2.759829,01_2022_art_175_idoso_gab-1.xlsx
2003-12-01,2.746642,01_2022_art_175_idoso_gab-1.xlsx
2004-01-01,2.73189,01_2022_art_175_idoso_gab-1.xlsx
2004-02-01,2.709402,01_2022_art_175_idoso_gab-1.xlsx
2004-03-01,2.698878,01_2022_art_175_idoso_gab-1.xlsx
2004-04-01,2.683584,01_2022_art_175_idoso_gab-1.xlsx
2004-05-01,2.672626,01_2022_art_175_idoso_gab-1.xlsx
2004-06-01,2.661975,01_2022_art_175_idoso_gab-1.xlsx
2004-07-01,2.648739,01_2022_art_175_idoso_gab-1.xlsx
2004-08-01,2.629538,01_2022_art_175_idoso_gab-1.xlsx
2004-09-01,2.616455,01_2022_art_175_idoso_gab-1.xlsx
2004-10-01,2.612016,01_2022_art_175_idoso_gab-1.xlsx
2004-11-01,2.607585,01_2022_art_175_idoso_gab-1.xlsx
2004-12-01,2.596157,01_2022_art_175_idoso_gab-1.xlsx
2005-01-01,2.57402,01_2022_art_175_idoso_gab-1.xlsx
2005-02-01,2.559433,01_2022_art_175_idoso_gab-1.xlsx
2005-03-01,2.548221,01_2022_art_175_idoso_gab-1.xlsx
2005-04-01,2.529752,01_2022_art_175_idoso_gab-1.xlsx
2005-05-01,2.50694,01_2022_art_175_idoso_gab-1.xlsx
2005-06-01,2.489513,01_2022_art_175_idoso_gab-1.xlsx
2005-07-01,2.492254,01_2022_art_175_idoso_gab-1.xlsx
2005-08-01,2.491506,01_2022_art_175_idoso_gab-1.xlsx
2005-09-01,2.491506,01_2022_art_175_idoso_gab-1.xlsx
2005-10-01,2.487775,01_2022_art_175_idoso_gab-1.xlsx
2005-11-01,2.473434,01_2022_art_175_idoso_gab-1.xlsx
2005-12-01,2.460144,01_2022_art_175_idoso_gab-1.xlsx
2006-01-01,2.450346,01_2022_art_175_idoso_gab-1.xlsx
2006-02-01,2.44107,01_2022_art_175_idoso_gab-1.xlsx
2006-03-01,2.43547,01_2022_art_175_idoso_gab-1.xlsx
2006-04-01,2.428908,01_2022_art_175_idoso_gab-1.xlsx
2006-05-01,2.425999,01_2022_art_175_idoso_gab-1.xlsx
2006-06-01,2.422851,01_2022_art_175_idoso_gab-1.xlsx
2006-07-01,2.424543,01_2022_art_175_idoso_gab-1.xlsx
2006-08-01,2.421881,01_2022_art_175_idoso_gab-1.xlsx
2006-09-01,2.422362,01_2022_art_175_idoso_gab-1.xlsx
2006-10-01,2.418495,01_2022_art_175_idoso_gab-1.xlsx
2006-11-01,2.408141,01_2022_art_175_idoso_gab-1.xlsx
2006-12-01,2.398066,01_2022_art_175_idoso_gab-1.xlsx
2007-01-01,2.383288,01_2022_art_175_idoso_gab-1.xlsx
2007-02-01,2.371674,01_2022_art_175_idoso_gab-1.xlsx
2007-03-01,2.361752,01_2022_art_175_idoso_gab-1.xlsx
2007-04-01,2.351402,01_2022_art_175_idoso_gab-1.xlsx
2007-05-01,2.345309,01_2022_art_175_idoso_gab-1.xlsx
2007-06-01,2.339224,01_2022_art_175_idoso_gab-1.xlsx
2007-07-01,2.332,01_2022_art_175_idoso_gab-1.xlsx
2007-08-01,2.324557,01_2022_art_175_idoso_gab-1.xlsx
2007-09-01,2.310921,01_2022_art_175_idoso_gab-1.xlsx
2007-10-01,2.305162,01_2022_art_175_idoso_gab-1.xlsx
2007-11-01,2.29827,01_2022_art_175_idoso_gab-1.xlsx
2007-12-01,2.288423,01_2022_art_175_idoso_gab-1.xlsx
2008-01-01,2.26644,01_2022_art_175_idoso_gab-1.xlsx
2008-02-01,2.250909,01_2022_art_175_idoso_gab-1.xlsx
2008-03-01,2.239488,01_2022_art_175_idoso_gab-1.xlsx
2008-04-01,2.228122,01_2022_art_175_idoso_gab-1.xlsx
2008-05-01,2.213955,01_2022_art_175_idoso_gab-1.xlsx
2008-06-01,2.192907,01_2022_art_175_idoso_gab-1.xlsx
2008-07-01,2.173133,01_2022_art_175_idoso_gab-1.xlsx
2008-08-01,2.160597,01_2022_art_175_idoso_gab-1.xlsx
2008-09-01,2.156067,01_2022_art_175_idoso_gab-1.xlsx
2008-10-01,2.152837,01_2022_art_175_idoso_gab-1.xlsx
2008-11-01,2.142129,01_2022_art_175_idoso_gab-1.xlsx
2008-12-01,2.134019,01_2022_art_175_idoso_gab-1.xlsx
2009-01-01,2.127853,01_2022_art_175_idoso_gab-1.xlsx
2009-02-01,2.11432,01_2022_art_175_idoso_gab-1.xlsx
2009-03-01,2.107785,01_2022_art_175_idoso_gab-1.xlsx
2009-04-01,2.103576,01_2022_art_175_idoso_gab-1.xlsx
2009-05-01,2.092076,01_2022_art_175_idoso_gab-1.xlsx
2009-06-01,2.079595,01_2022_art_175_idoso_gab-1.xlsx
2009-07-01,2.070893,01_2022_art_175_idoso_gab-1.xlsx
2009-08-01,2.066142,01_2022_art_175_idoso_gab-1.xlsx
2009-09-01,2.064491,01_2022_art_175_idoso_gab-1.xlsx
2009-10-01,2.061193,01_2022_art_175_idoso_gab-1.xlsx
2009-11-01,2.056259,01_2022_art_175_idoso_gab-1.xlsx
2009-12-01,2.048677,01_2022_art_175_idoso_gab-1.xlsx
2010-01-01,2.043767,01_2022_art_175_idoso_gab-1.xlsx
2010-02-01,2.025944,01_2022_art_175_idoso_gab-1.xlsx
2010-03-01,2.011858,01_2022_art_175_idoso_gab-1.xlsx
2010-04-01,1.997678,01_2022_art_175_idoso_gab-1.xlsx
2010-05-01,1.983199,01_2022_art_175_idoso_gab-1.xlsx
2010-06-01,1.974711,01_2022_art_175_idoso_gab-1.xlsx
2010-07-01,1.976884,01_2022_art_175_idoso_gab-1.xlsx
2010-08-01,1.978271,01_2022_art_175_idoso_gab-1.xlsx
2010-09-01,1.979656,01_2022_art_175_idoso_gab-1.xlsx
2010-10-01,1.969024,01_2022_art_175_idoso_gab-1.xlsx
2010-11-01,1.951069,01_2022_art_175_idoso_gab-1.xlsx
2010-12-01,1.931178,01_2022_art_175_idoso_gab-1.xlsx
2011-01-01,1.919664,01_2022_art_175_idoso_gab-1.xlsx
2011-02-01,1.901785,01_2022_art_175_idoso_gab-1.xlsx
2011-03-01,1.891572,01_2022_art_175_idoso_gab-1.xlsx
2011-04-01,1.879169,01_2022_art_175_idoso_gab-1.xlsx
2011-05-01,1.865732,01_2022_art_175_idoso_gab-1.xlsx
2011-06-01,1.855158,01_2022_art_175_idoso_gab-1.xlsx
2011-07-01,1.851087,01_2022_art_175_idoso_gab-1.xlsx
2011-08-01,1.851087,01_2022_art_175_idoso_gab-1.xlsx
2011-09-01,1.843342,01_2022_art_175_idoso_gab-1.xlsx
2011-10-01,1.835089,01_2022_art_175_idoso_gab-1.xlsx
2011-11-01,1.829235,01_2022_art_175_idoso_gab-1.xlsx
2011-12-01,1.818864,01_2022_art_175_idoso_gab-1.xlsx
2012-01-01,1.809642,01_2022_art_175_idoso_gab-1.xlsx
2012-02-01,1.800458,01_2022_art_175_idoso_gab-1.xlsx
2012-03-01,1.793461,01_2022_art_175_idoso_gab-1.xlsx
2012-04-01,1.790237,01_2022_art_175_idoso_gab-1.xlsx
2012-05-01,1.778859,01_2022_art_175_idoso_gab-1.xlsx
2012-06-01,1.769127,01_2022_art_175_idoso_gab-1.xlsx
2012-07-01,1.764536,01_2022_art_175_idoso_gab-1.xlsx
2012-08-01,1.756983,01_2022_art_175_idoso_gab-1.xlsx
2012-09-01,1.749111,01_2022_art_175_idoso_gab-1.xlsx
2012-10-01,1.738162,01_2022_art_175_idoso_gab-1.xlsx
2012-11-01,1.725908,01_2022_art_175_idoso_gab-1.xlsx
2012-12-01,1.716638,01_2022_art_175_idoso_gab-1.xlsx
2013-01-01,1.704025,01_2022_art_175_idoso_gab-1.xlsx
2013-02-01,1.688493,01_2022_art_175_idoso_gab-1.xlsx
2013-03-01,1.679759,01_2022_art_175_idoso_gab-1.xlsx
2013-04-01,1.669739,01_2022_art_175_idoso_gab-1.xlsx
2013-05-01,1.659942,01_2022_art_175_idoso_gab-1.xlsx
2013-06-01,1.654154,01_2022_art_175_idoso_gab-1.xlsx
2013-07-01,1.649539,01_2022_art_175_idoso_gab-1.xlsx
2013-08-01,1.651685,01_2022_art_175_idoso_gab-1.xlsx
2013-09-01,1.649045,01_2022_art_175_idoso_gab-1.xlsx
2013-10-01,1.644606,01_2022_art_175_idoso_gab-1.xlsx
2013-11-01,1.634638,01_2022_art_175_idoso_gab-1.xlsx
2013-12-01,1.625852,01_2022_art_175_idoso_gab-1.xlsx
2014-01-01,1.61423,01_2022_art_175_idoso_gab-1.xlsx
2014-02-01,1.604128,01_2022_art_175_idoso_gab-1.xlsx
2014-03-01,1.593926,01_2022_art_175_idoso_gab-1.xlsx
2014-04-01,1.580963,01_2022_art_175_idoso_gab-1.xlsx
2014-05-01,1.568723,01_2022_art_175_idoso_gab-1.xlsx
2014-06-01,1.559365,01_2022_art_175_idoso_gab-1.xlsx
2014-07-01,1.555322,01_2022_art_175_idoso_gab-1.xlsx
2014-08-01,1.553304,01_2022_art_175_idoso_gab-1.xlsx
2014-09-01,1.550512,01_2022_art_175_idoso_gab-1.xlsx
2014-10-01,1.542953,01_2022_art_175_idoso_gab-1.xlsx
2014-11-01,1.537114,01_2022_art_175_idoso_gab-1.xlsx
2014-12-01,1.529008,01_2022_art_175_idoso_gab-1.xlsx
2015-01-01,1.519586,01_2022_art_175_idoso_gab-1.xlsx
2015-02-01,1.497426,01_2022_art_175_idoso_gab-1.xlsx
2015-03-01,1.480253,01_2022_art_175_idoso_gab-1.xlsx
2015-04-01,1.458236,01_2022_art_175_idoso_gab-1.xlsx
2015-05-01,1.447955,01_2022_art_175_idoso_gab-1.xlsx
2015-06-01,1.433762,01_2022_art_175_idoso_gab-1.xlsx
2015-07-01,1.422806,01_2022_art_175_idoso_gab-1.xlsx
2015-08-01,1.414602,01_2022_art_175_idoso_gab-1.xlsx
2015-09-01,1.41107,01_2022_art_175_idoso_gab-1.xlsx
2015-10-01,1.403914,01_2022_art_175_idoso_gab-1.xlsx
2015-11-01,1.393187,01_2022_art_175_idoso_gab-1.xlsx
2015-12-01,1.377888,01_2022_art_175_idoso_gab-1.xlsx
2016-01-01,1.365601,01_2022_art_175_idoso_gab-1.xlsx
2016-02-01,1.345287,01_2022_art_175_idoso_gab-1.xlsx
2016-03-01,1.332624,01_2022_art_175_idoso_gab-1.xlsx
2016-04-01,1.326789,01_2022_art_175_idoso_gab-1.xlsx
2016-05-01,1.318351,01_2022_art_175_idoso_gab-1.xlsx
2016-06-01,1.30556,01_2022_art_175_idoso_gab-1.xlsx
2016-07-01,1.299448,01_2022_art_175_idoso_gab-1.xlsx
2016-08-01,1.291183,01_2022_art_175_idoso_gab-1.xlsx
2016-09-01,1.287196,01_2022_art_175_idoso_gab-1.xlsx
2016-10-01,1.286169,01_2022_art_175_idoso_gab-1.xlsx
2016-11-01,1.283981,01_2022_art_175_idoso_gab-1.xlsx
2016-12-01,1.283087,01_2022_art_175_idoso_gab-1.xlsx
2017-01-01,1.281294,01_2022_art_175_idoso_gab-1.xlsx
2017-02-01,1.275931,01_2022_art_175_idoso_gab-1.xlsx
2017-03-01,1.272879,01_2022_art_175_idoso_gab-1.xlsx
2017-04-01,1.268821,01_2022_art_175_idoso_gab-1.xlsx
2017-05-01,1.267806,01_2022_art_175_idoso_gab-1.xlsx
2017-06-01,1.263255,01_2022_art_175_idoso_gab-1.xlsx
2017-07-01,1.267057,01_2022_art_175_idoso_gab-1.xlsx
2017-08-01,1.264909,01_2022_art_175_idoso_gab-1.xlsx
2017-09-01,1.265286,01_2022_art_175_idoso_gab-1.xlsx
2017-10-01,1.265543,01_2022_art_175_idoso_gab-1.xlsx
2017-11-01,1.260873,01_2022_art_175_idoso_gab-1.xlsx
2017-12-01,1.258607,01_2022_art_175_idoso_gab-1.xlsx
2018-01-01,1.255347,01_2022_art_175_idoso_gab-1.xlsx
2018-02-01,1.252466,01_2022_art_175_idoso_gab-1.xlsx
2018-03-01,1.250213,01_2022_art_175_idoso_gab-1.xlsx
2018-04-01,1.24934,01_2022_art_175_idoso_gab-1.xlsx
2018-05-01,1.246721,01_2022_art_175_idoso_gab-1.xlsx
2018-06-01,1.241386,01_2022_art_175_idoso_gab-1.xlsx
2018-07-01,1.223883,01_2022_art_175_idoso_gab-1.xlsx
2018-08-01,1.220829,01_2022_art_175_idoso_gab-1.xlsx
2018-09-01,1.220829,01_2022_art_175_idoso_gab-1.xlsx
2018-10-01,1.217176,01_2022_art_175_idoso_gab-1.xlsx
2018-11-01,1.212329,01_2022_art_175_idoso_gab-1.xlsx
2018-12-01,1.215367,01_2022_art_175_idoso_gab-1.xlsx
2019-01-01,1.213671,01_2022_art_175_idoso_gab-1.xlsx
2019-02-01,1.209315,01_2022_art_175_idoso_gab-1.xlsx
2019-03-01,1.202821,01_2022_art_175_idoso_gab-1.xlsx
2019-04-01,1.193629,01_2022_art_175_idoso_gab-1.xlsx
2019-05-01,1.18651,01_2022_art_175_idoso_gab-1.xlsx
2019-06-01,1.184734,01_2022_art_175_idoso_gab-1.xlsx
2019-07-01,1.184614,01_2022_art_175_idoso_gab-1.xlsx
2019-08-01,1.183429,01_2022_art_175_idoso_gab-1.xlsx
2019-09-01,1.18201,01_2022_art_175_idoso_gab-1.xlsx
2019-10-01,1.182603,01_2022_art_175_idoso_gab-1.xlsx
2019-11-01,1.182131,01_2022_art_175_idoso_gab-1.xlsx
2019-12-01,1.17578,01_2022_art_175_idoso_gab-1.xlsx
2020-01-01,1.16161,01_2022_art_175_idoso_gab-1.xlsx
2020-02-01,1.159407,01_2022_art_175_idoso_gab-1.xlsx
2020-03-01,1.15744,01_2022_art_175_idoso_gab-1.xlsx
2020-04-01,1.155359,01_2022_art_175_idoso_gab-1.xlsx
2020-05-01,1.158021,01_2022_art_175_idoso_gab-1.xlsx
2020-06-01,1.160926,01_2022_art_175_idoso_gab-1.xlsx
2020-07-01,1.157454,01_2022_art_175_idoso_gab-1.xlsx
2020-08-01,1.152381,01_2022_art_175_idoso_gab-1.xlsx
2020-09-01,1.148248,01_2022_art_175_idoso_gab-1.xlsx
2020-10-01,1.138346,01_2022_art_175_idoso_gab-1.xlsx
2020-11-01,1.128302,01_2022_art_175_idoso_gab-1.xlsx
2020-12-01,1.117685,01_2022_art_175_idoso_gab-1.xlsx
2021-01-01,1.101602,01_2022_art_175_idoso_gab-1.xlsx
2021-02-01,1.098636,01_2022_art_175_idoso_gab-1.xlsx
2021-03-01,1.0897,01_2022_art_175_idoso_gab-1.xlsx
2021-04-01,1.080409,01_2022_art_175_idoso_gab-1.xlsx
2021-05-01,1.07632,01_2022_art_175_idoso_gab-1.xlsx
2021-06-01,1.066083,01_2022_art_175_idoso_gab-1.xlsx
2021-07-01,1.059726,01_2022_art_175_idoso_gab-1.xlsx
2021-08-01,1.049026,01_2022_art_175_idoso_gab-1.xlsx
2021-09-01,1.039874,01_2022_art_175_idoso_gab-1.xlsx
2021-10-01,1.027544,01_2022_art_175_idoso_gab-1.xlsx
2021-11-01,1.015761,01_2022_art_175_idoso_gab-1.xlsx
2021-12-01,1.0073,01_2022_art_175_idoso_gab-1.xlsx
1994-07-01,9.674166,01_2022_art_33_normal_gab-1.xlsx
1994-08-01,9.119688,01_2022_art_33_normal_gab-1.xlsx
1994-09-01,8.647528,01_2022_art_33_normal_gab-1.xlsx
1994-10-01,8.518898,01_2022_art_33_normal_gab-1.xlsx
1994-11-01,8.363341,01_2022_art_33_normal_gab-1.xlsx
1994-12-01,8.098517,01_2022_art_33_normal_gab-1.xlsx
1995-01-01,7.924962,01_2022_art_33_normal_gab-1.xlsx
1995-02-01,7.794784,01_2022_art_33_normal_gab-1.xlsx
1995-03-01,7.718374,01_2022_art_33_normal_gab-1.xlsx
1995-04-01,7.611056,01_2022_art_33_normal_gab-1.xlsx
1995-05-01,7.46768,01_2022_art_33_normal_gab-1.xlsx
1995-06-01,7.280569,01_2022_art_33_normal_gab-1.xlsx
1995-07-01,7.150433,01_2022_art_33_normal_gab-1.xlsx
1995-08-01,6.97875,01_2022_art_33_normal_gab-1.xlsx
1995-09-01,6.908289,01_2022_art_33_normal_gab-1.xlsx
1995-10-01,6.828398,01_2022_art_33_normal_gab-1.xlsx
1995-11-01,6.734117,01_2022_art_33_normal_gab-1.xlsx
1995-12-01,6.633947,01_2022_art_33_normal_gab-1.xlsx
1996-01-01,6.526262,01_2022_art_33_normal_gab-1.xlsx
1996-02-01,6.432354,01_2022_art_33_normal_gab-1.xlsx
1996-03-01,6.387002,01_2022_art_33_normal_gab-1.xlsx
1996-04-01,6.368537,01_2022_art_33_normal_gab-1.xlsx
1996-05-01,6.324264,01_2022_art_33_normal_gab-1.xlsx
1996-06-01,6.21977,01_2022_art_33_normal_gab-1.xlsx
1996-07-01,6.144807,01_2022_art_33_normal_gab-1.xlsx
1996-08-01,6.078549,01_2022_art_33_normal_gab-1.xlsx
1996-09-01,6.078302,01_2022_art_33_normal_gab-1.xlsx
1996-10-01,6.070413,01_2022_art_33_normal_gab-1.xlsx
1996-11-01,6.057088,01_2022_art_33_normal_gab-1.xlsx
1996-12-01,6.040179,01_2022_art_33_normal_gab-1.xlsx
1997-01-01,5.987483,01_2022_art_33_normal_gab-1.xlsx
1997-02-01,5.894356,01_2022_art_33_normal_gab-1.xlsx
1997-03-01,5.869697,01_2022_art_33_normal_gab-1.xlsx
1997-04-01,5.802396,01_2022_art_33_normal_gab-1.xlsx
1997-05-01,5.76836,01_2022_art_33_normal_gab-1.xlsx
1997-06-01,5.75111,01_2022_art_33_normal_gab-1.xlsx
1997-07-01,5.711132,01_2022_art_33_normal_gab-1.xlsx
1997-08-01,5.705996,01_2022_art_33_normal_gab-1.xlsx
1997-09-01,5.705996,01_2022_art_33_normal_gab-1.xlsx
1997-10-01,5.672526,01_2022_art_33_normal_gab-1.xlsx
1997-11-01,5.653306,01_2022_art_33_normal_gab-1.xlsx
1997-12-01,5.606767,01_2022_art_33_normal_gab-1.xlsx
1998-01-01,5.568347,01_2022_art_33_normal_gab-1.xlsx
1998-02-01,5.519778,01_2022_art_33_normal_gab-1.xlsx
1998-03-01,5.518673,01_2022_art_33_normal_gab-1.xlsx
1998-04-01,5.506006,01_2022_art_33_normal_gab-1.xlsx
1998-05-01,5.506006,01_2022_art_33_normal_gab-1.xlsx
1998-06-01,5.493372,01_2022_art_33_normal_gab-1.xlsx
1998-07-01,5.47803,01_2022_art_33_normal_gab-1.xlsx
1998-08-01,5.47803,01_2022_art_33_normal_gab-1.xlsx
1998-09-01,5.47803,01_2022_art_33_normal_gab-1.xlsx
1998-10-01,5.47803,01_2022_art_33_normal_gab-1.xlsx
1998-11-01,5.47803,01_2022_art_33_normal_gab-1.xlsx
1998-12-01,5.47803,01_2022_art_33_normal_gab-1.xlsx
1999-01-01,5.424872,01_2022_art_33_normal_gab-1.xlsx
1999-02-01,5.363189,01_2022_art_33_normal_gab-1.xlsx
1999-03-01,5.135189,01_2022_art_33_normal_gab-1.xlsx
1999-04-01,5.035487,01_2022_art_33_normal_gab-1.xlsx
1999-05-01,5.033978,01_2022_art_33_normal_gab-1.xlsx
1999-06-01,5.033978,01_2022_art_33_normal_gab-1.xlsx
1999-07-01,4.983149,01_2022_art_33_normal_gab-1.xlsx
1999-08-01,4.90516,01_2022_art_33_normal_gab-1.xlsx
1999-09-01,4.83505,01_2022_art_33_normal_gab-1.xlsx
1999-10-01,4.765,01_2022_art_33_normal_gab-1.xlsx
1999-11-01,4.676617,01_2022_art_33_normal_gab-1.xlsx
1999-12-01,4.561217,01_2022_art_33_normal_gab-1.xlsx
2000-01-01,4.505796,01_2022_art_33_normal_gab-1.xlsx
2000-02-01,4.4603,01_2022_art_33_normal_gab-1.xlsx
2000-03-01,4.451843,01_2022_art_33_normal_gab-1.xlsx
2000-04-01,4.443845,01_2022_art_33_normal_gab-1.xlsx
2000-05-01,4.438074,01_2022_art_33_normal_gab-1.xlsx
2000-06-01,4.408535,01_2022_art_33_normal_gab-1.xlsx
2000-07-01,4.367915,01_2022_art_33_normal_gab-1.xlsx
2000-08-01,4.271387,01_2022_art_33_normal_gab-1.xlsx
2000-09-01,4.195032,01_2022_art_33_normal_gab-1.xlsx
2000-10-01,4.166287,01_2022_art_33_normal_gab-1.xlsx
2000-11-01,4.150928,01_2022_art_33_normal_gab-1.xlsx
2000-12-01,4.134798,01_2022_art_33_normal_gab-1.xlsx
2001-01-01,4.103612,01_2022_art_33_normal_gab-1.xlsx
2001-02-01,4.083609,01_2022_art_33_normal_gab-1.xlsx
2001-03-01,4.069766,01_2022_art_33_normal_gab-1.xlsx
2001-04-01,4.037465,01_2022_art_33_normal_gab-1.xlsx
2001-05-01,3.992353,01_2022_art_33_normal_gab-1.xlsx
2001-06-01,3.974865,01_2022_art_33_normal_gab-1.xlsx
2001-07-01,3.917669,01_2022_art_33_normal_gab-1.xlsx
2001-08-01,3.855213,01_2022_art_33_normal_gab-1.xlsx
2001-09-01,3.820822,01_2022_art_33_normal_gab-1.xlsx
2001-10-01,3.806361,01_2022_art_33_normal_gab-1.xlsx
2001-11-01,3.751957,01_2022_art_33_normal_gab-1.xlsx
2001-12-01,3.723654,01_2022_art_33_normal_gab-1.xlsx
2002-01-01,3.716969,01_2022_art_33_normal_gab-1.xlsx
2002-02-01,3.709923,01_2022_art_33_normal_gab-1.xlsx
2002-03-01,3.703252,01_2022_art_33_normal_gab-1.xlsx
2002-04-01,3.699183,01_2022_art_33_normal_gab-1.xlsx
2002-05-01,3.67347,01_2022_art_33_normal_gab-1.xlsx
2002-06-01,3.633142,01_2022_art_33_normal_gab-1.xlsx
2002-07-01,3.571,01_2022_art_33_normal_gab-1.xlsx
2002-08-01,3.499273,01_2022_art_33_normal_gab-1.xlsx
2002-09-01,3.418593,01_2022_art_33_normal_gab-1.xlsx
2002-10-01,3.330664,01_2022_art_33_normal_gab-1.xlsx
2002-11-01,3.196106,01_2022_art_33_normal_gab-1.xlsx
2002-12-01,3.019748,01_2022_art_33_normal_gab-1.xlsx
2003-01-01,2.940361,01_2022_art_33_normal_gab-1.xlsx
2003-02-01,2.877908,01_2022_art_33_normal_gab-1.xlsx
2003-03-01,2.83287,01_2022_art_33_normal_gab-1.xlsx
2003-04-01,2.786613,01_2022_art_33_normal_gab-1.xlsx
2003-05-01,2.775232,01_2022_art_33_normal_gab-1.xlsx
2003-06-01,2.793952,01_2022_art_33_normal_gab-1.xlsx
2003-07-01,2.813648,01_2022_art_33_normal_gab-1.xlsx
2003-08-01,2.819289,01_2022_art_33_normal_gab-1.xlsx
2003-09-01,2.801913,01_2022_art_33_normal_gab-1.xlsx
2003-10-01,2.7728,01_2022_art_33_normal_gab-1.xlsx
2003-11-01,2.760653,01_2022_art_33_normal_gab-1.xlsx
2003-12-01,2.747465,01_2022_art_33_normal_gab-1.xlsx
2004-01-01,2.731079,01_2022_art_33_normal_gab-1.xlsx
2004-02-01,2.709402,01_2022_art_33_normal_gab-1.xlsx
2004-03-01,2.698878,01_2022_art_33_normal_gab-1.xlsx
2004-04-01,2.683584,01_2022_art_33_normal_gab-1.xlsx
2004-05-01,2.672626,01_2022_art_33_normal_gab-1.xlsx
2004-06-01,2.661975,01_2022_art_33_normal_gab-1.xlsx
2004-07-01,2.648739,01_2022_art_33_normal_gab-1.xlsx
2004-08-01,2.629538,01_2022_art_33_normal_gab-1.xlsx
2004-09-01,2.616455,01_2022_art_33_normal_gab-1.xlsx
2004-10-01,2.612016,01_2022_art_33_normal_gab-1.xlsx
2004-11-01,2.607585,01_2022_art_33_normal_gab-1.xlsx
2004-12-01,2.596157,01_2022_art_33_normal_gab-1.xlsx
2005-01-01,2.57402,01_2022_art_33_normal_gab-1.xlsx
2005-02-01,2.559433,01_2022_art_33_normal_gab-1.xlsx
2005-03-01,2.548221,01_2022_art_33_normal_gab-1.xlsx
2005-04-01,2.529752,01_2022_art_33_normal_gab-1.xlsx
2005-05-01,2.50694,01_2022_art_33_normal_gab-1.xlsx
2005-06-01,2.489513,01_2022_art_33_normal_gab-1.xlsx
2005-07-01,2.492254,01_2022_art_33_normal_gab-1.xlsx
2005-08-01,2.491506,01_2022_art_33_normal_gab-1.xlsx
2005-09-01,2.491506,01_2022_art_33_normal_gab-1.xlsx
2005-10-01,2.487775,01_2022_art_33_normal_gab-1.xlsx
2005-11-01,2.473434,01_2022_art_33_normal_gab-1.xlsx
2005-12-01,2.460144,01_2022_art_33_normal_gab-1.xlsx
2006-01-01,2.450346,01_2022_art_33_normal_gab-1.xlsx
2006-02-01,2.44107,01_2022_art_33_normal_gab-1.xlsx
2006-03-01,2.43547,01_2022_art_33_normal_gab-1.xlsx
2006-04-01,2.428908,01_2022_art_33_normal_gab-1.xlsx
2006-05-01,2.425999,01_2022_art_33_normal_gab-1.xlsx
2006-06-01,2.422851,01_2022_art_33_normal_gab-1.xlsx
2006-07-01,2.424543,01_2022_art_33_normal_gab-1.xlsx
2006-08-01,2.421881,01_2022_art_33_normal_gab-1.xlsx
2006-09-01,2.422362,01_2022_art_33_normal_gab-1.xlsx
2006-10-01,2.418495,01_2022_art_33_normal_gab-1.xlsx
2006-11-01,2.408141,01_2022_art_33_normal_gab-1.xlsx
2006-12-01,2.398066,01_2022_art_33_normal_gab-1.xlsx
2007-01-01,2.383288,01_2022_art_33_normal_gab-1.xlsx
2007-02-01,2.371674,01_2022_art_33_normal_gab-1.xlsx
2007-03-01,2.361752,01_2022_art_33_normal_gab-1.xlsx
2007-04-01,2.351402,01_2022_art_33_normal_gab-1.xlsx
2007-05-01,2.345309,01_2022_art_33_normal_gab-1.xlsx
2007-06-01,2.339224,01_2022_art_33_normal_gab-1.xlsx
2007-07-01,2.332,01_2022_art_33_normal_gab-1.xlsx
2007-08-01,2.324557,01_2022_art_33_normal_gab-1.xlsx
2007-09-01,2.310921,01_2022_art_33_normal_gab-1.xlsx
2007-10-01,2.305162,01_2022_art_33_normal_gab-1.xlsx
2007-11-01,2.29827,01_2022_art_33_normal_gab-1.xlsx
2007-12-01,2.288423,01_2022_art_33_normal_gab-1.xlsx
